transaction_id,employer_id,jobseeker_id,revenue_type,amount,transaction_date
T17641,EMP10445,,Job Placement Fee,2423,2024-09-17
T17642,EMP10419,,Subscription,1666,2024-07-16
T17643,EMP10223,JS13223,Training Program Fee,2722,2024-07-05
T17644,EMP10335,,Employer Contract,12794,2024-09-14
T17645,EMP10384,,Job Placement Fee,8350,2024-05-31
T17646,EMP10362,JS12814,Employer Contract,39260,2025-02-24
T17647,EMP10371,,Training Program Fee,3201,2024-10-07
T17648,EMP10009,JS10130,Employer Contract,22124,2024-09-24
T17649,EMP10305,JS14544,Training Program Fee,3707,2025-01-05
T17650,EMP10336,,Employer Contract,32202,2024-03-11
T17651,EMP10282,JS13078,Employer Contract,40073,2024-10-07
T17652,EMP10196,JS15149,Employer Contract,10441,2024-06-28
T17653,EMP10001,JS13067,Job Placement Fee,2755,2024-05-19
T17654,EMP10150,JS11993,Training Program Fee,2813,2024-09-15
T17655,EMP10185,JS19057,Job Placement Fee,5307,2024-07-08
T17656,EMP10239,,Training Program Fee,1794,2024-03-20
T17657,EMP10154,JS19417,Job Placement Fee,5243,2024-08-06
T17658,EMP10292,JS14995,Training Program Fee,1857,2024-05-12
T17659,EMP10116,JS11409,Training Program Fee,3071,2024-09-25
T17660,EMP10033,JS13599,Training Program Fee,4392,2024-05-13
T17661,EMP10420,JS17213,Job Placement Fee,2281,2024-09-21
T17662,EMP10109,JS12941,Employer Contract,20852,2024-07-15
T17663,EMP10455,,Training Program Fee,1292,2025-01-09
T17664,EMP10204,JS12321,Employer Contract,15570,2024-03-12
T17665,EMP10494,,Job Placement Fee,9955,2024-08-30
T17666,EMP10397,,Subscription,2590,2024-05-13
T17667,EMP10439,,Employer Contract,14192,2024-07-22
T17668,EMP10184,JS15867,Training Program Fee,4607,2024-07-11
T17669,EMP10003,,Training Program Fee,1101,2024-06-05
T17670,EMP10067,,Training Program Fee,4835,2024-05-21
T17671,EMP10244,,Job Placement Fee,5654,2024-03-16
T17672,EMP10205,,Job Placement Fee,4336,2024-08-01
T17673,EMP10016,JS18788,Employer Contract,49913,2024-12-05
T17674,EMP10408,,Job Placement Fee,6968,2024-05-04
T17675,EMP10076,,Training Program Fee,4455,2024-10-05
T17676,EMP10088,,Subscription,1615,2024-07-29
T17677,EMP10183,,Training Program Fee,3363,2024-04-08
T17678,EMP10179,JS17043,Training Program Fee,2937,2024-07-13
T17679,EMP10068,,Job Placement Fee,4191,2025-02-01
T17680,EMP10324,,Subscription,1424,2024-08-01
T17681,EMP10121,JS11462,Job Placement Fee,3383,2025-02-22
T17682,EMP10498,JS12019,Employer Contract,27359,2024-04-01
T17683,EMP10474,,Employer Contract,18621,2024-04-25
T17684,EMP10241,,Employer Contract,39074,2024-05-23
T17685,EMP10037,JS12089,Subscription,2558,2024-07-16
T17686,EMP10112,,Subscription,1538,2024-05-10
T17687,EMP10170,,Subscription,1994,2024-06-17
T17688,EMP10284,,Job Placement Fee,5027,2024-09-08
T17689,EMP10419,,Job Placement Fee,9206,2024-04-11
T17690,EMP10416,,Subscription,1098,2024-04-15
T17691,EMP10044,JS11307,Employer Contract,11895,2025-01-16
T17692,EMP10344,,Job Placement Fee,5484,2024-08-27
T17693,EMP10084,,Subscription,1348,2024-10-11
T17694,EMP10487,,Employer Contract,14779,2024-09-25
T17695,EMP10084,JS18598,Training Program Fee,2022,2024-09-11
T17696,EMP10088,JS12970,Training Program Fee,1859,2024-11-27
T17697,EMP10074,,Job Placement Fee,6799,2024-12-31
T17698,EMP10486,,Job Placement Fee,7731,2025-01-05
T17699,EMP10047,,Subscription,2124,2024-07-23
T17700,EMP10389,,Job Placement Fee,3925,2024-03-16
T17701,EMP10104,JS13167,Subscription,1517,2024-12-15
T17702,EMP10489,,Subscription,2473,2024-07-29
T17703,EMP10424,JS12227,Training Program Fee,4803,2024-04-27
T17704,EMP10458,JS10921,Job Placement Fee,5160,2024-05-30
T17705,EMP10220,JS14516,Training Program Fee,4447,2025-02-10
T17706,EMP10327,JS14350,Training Program Fee,1998,2024-11-07
T17707,EMP10227,,Employer Contract,37901,2024-12-25
T17708,EMP10082,,Job Placement Fee,5888,2024-12-04
T17709,EMP10177,,Training Program Fee,1874,2024-04-26
T17710,EMP10228,JS18671,Subscription,1248,2025-02-14
T17711,EMP10146,JS16518,Employer Contract,26357,2024-10-03
T17712,EMP10348,,Employer Contract,40345,2024-11-12
T17713,EMP10311,JS13291,Training Program Fee,4773,2024-06-22
T17714,EMP10279,JS10799,Employer Contract,28969,2024-04-14
T17715,EMP10223,,Subscription,1699,2024-09-26
T17716,EMP10294,,Training Program Fee,3692,2024-03-20
T17717,EMP10383,,Training Program Fee,1008,2024-07-28
T17718,EMP10281,,Employer Contract,33530,2024-12-26
T17719,EMP10209,JS12492,Job Placement Fee,9429,2024-04-15
T17720,EMP10012,JS15479,Subscription,2654,2025-01-24
T17721,EMP10295,JS19111,Training Program Fee,3973,2024-07-01
T17722,EMP10221,,Subscription,1127,2024-04-19
T17723,EMP10046,,Subscription,1480,2024-04-29
T17724,EMP10420,JS10493,Job Placement Fee,9746,2024-03-19
T17725,EMP10134,,Subscription,1729,2024-12-12
T17726,EMP10354,JS19948,Subscription,2059,2025-03-09
T17727,EMP10090,,Subscription,2956,2025-01-25
T17728,EMP10163,JS19817,Employer Contract,43435,2024-03-12
T17729,EMP10088,,Job Placement Fee,8224,2024-09-18
T17730,EMP10401,,Subscription,2136,2024-06-19
T17731,EMP10437,JS13775,Training Program Fee,4989,2024-11-11
T17732,EMP10183,JS16251,Subscription,1405,2025-03-05
T17733,EMP10407,JS14323,Training Program Fee,2840,2024-03-27
T17734,EMP10063,JS16072,Subscription,2717,2024-06-25
T17735,EMP10428,JS11668,Subscription,1969,2024-12-21
T17736,EMP10163,,Training Program Fee,2887,2024-08-03
T17737,EMP10109,JS14648,Subscription,2859,2024-04-06
T17738,EMP10403,,Employer Contract,30866,2024-07-17
T17739,EMP10187,,Job Placement Fee,6781,2024-08-24
T17740,EMP10191,JS17779,Subscription,1209,2024-10-22
T17741,EMP10353,JS10034,Job Placement Fee,7806,2024-10-31
T17742,EMP10193,JS14227,Subscription,1564,2025-03-01
T17743,EMP10356,,Training Program Fee,4889,2025-01-30
T17744,EMP10447,,Training Program Fee,3229,2024-06-01
T17745,EMP10294,,Employer Contract,29908,2024-06-02
T17746,EMP10182,,Employer Contract,11178,2025-01-16
T17747,EMP10485,JS11787,Employer Contract,45900,2025-01-04
T17748,EMP10393,JS19845,Job Placement Fee,8418,2024-05-09
T17749,EMP10145,,Job Placement Fee,9376,2024-09-10
T17750,EMP10196,JS16555,Subscription,2671,2024-08-16
T17751,EMP10339,,Training Program Fee,2794,2024-12-07
T17752,EMP10365,JS13714,Training Program Fee,2082,2024-11-08
T17753,EMP10045,,Job Placement Fee,4699,2024-05-06
T17754,EMP10457,,Job Placement Fee,4455,2025-01-09
T17755,EMP10486,JS14854,Job Placement Fee,8417,2025-01-05
T17756,EMP10491,,Employer Contract,10133,2024-08-06
T17757,EMP10319,JS13236,Employer Contract,42380,2024-10-15
T17758,EMP10421,JS18005,Subscription,2159,2024-10-19
T17759,EMP10251,,Subscription,2044,2025-02-20
T17760,EMP10448,JS14846,Employer Contract,44015,2025-03-02
T17761,EMP10101,JS14853,Job Placement Fee,6731,2024-10-23
T17762,EMP10060,,Subscription,1225,2024-06-22
T17763,EMP10140,JS17215,Job Placement Fee,3933,2024-09-01
T17764,EMP10398,,Training Program Fee,3447,2024-06-06
T17765,EMP10138,,Training Program Fee,3127,2024-09-25
T17766,EMP10105,JS12300,Training Program Fee,4022,2024-09-07
T17767,EMP10253,JS10887,Subscription,1404,2025-01-30
T17768,EMP10378,,Subscription,2342,2024-11-03
T17769,EMP10356,,Training Program Fee,3311,2024-05-28
T17770,EMP10190,JS10758,Employer Contract,17177,2024-03-27
T17771,EMP10369,,Employer Contract,33591,2024-10-17
T17772,EMP10262,,Subscription,1327,2025-03-09
T17773,EMP10104,,Training Program Fee,3685,2024-05-08
T17774,EMP10255,JS13977,Employer Contract,16883,2024-11-27
T17775,EMP10424,,Employer Contract,34661,2024-08-01
T17776,EMP10455,JS18157,Job Placement Fee,2559,2024-05-19
T17777,EMP10481,JS15296,Training Program Fee,4454,2025-02-04
T17778,EMP10109,JS19892,Job Placement Fee,2550,2024-05-29
T17779,EMP10117,JS13719,Subscription,2201,2024-10-31
T17780,EMP10154,,Employer Contract,32567,2024-03-29
T17781,EMP10293,JS15966,Job Placement Fee,2039,2024-08-03
T17782,EMP10156,JS17333,Subscription,2684,2024-03-30
T17783,EMP10357,,Subscription,2664,2024-07-31
T17784,EMP10193,JS10527,Job Placement Fee,3913,2024-08-18
T17785,EMP10159,,Employer Contract,14310,2024-05-27
T17786,EMP10402,JS12094,Training Program Fee,3800,2024-08-17
T17787,EMP10151,JS19124,Employer Contract,16263,2025-01-20
T17788,EMP10010,,Subscription,2673,2024-03-28
T17789,EMP10244,JS10479,Training Program Fee,644,2024-08-28
T17790,EMP10172,,Employer Contract,38003,2024-04-11
T17791,EMP10186,,Subscription,2799,2024-05-07
T17792,EMP10272,JS14828,Subscription,1884,2024-07-06
T17793,EMP10259,JS11403,Training Program Fee,1706,2025-01-27
T17794,EMP10306,,Subscription,1389,2025-01-20
T17795,EMP10097,JS11277,Job Placement Fee,7120,2025-02-03
T17796,EMP10082,,Training Program Fee,4755,2024-04-27
T17797,EMP10122,,Employer Contract,17214,2024-05-29
T17798,EMP10211,,Training Program Fee,4243,2024-09-12
T17799,EMP10492,JS17241,Job Placement Fee,6138,2024-05-29
T17800,EMP10223,JS19449,Employer Contract,35747,2024-11-02
T17801,EMP10382,JS19102,Employer Contract,48142,2025-02-02
T17802,EMP10114,JS19571,Subscription,2443,2024-07-04
T17803,EMP10146,JS12514,Subscription,2631,2024-11-05
T17804,EMP10454,,Job Placement Fee,8872,2024-04-13
T17805,EMP10133,,Job Placement Fee,7157,2024-05-03
T17806,EMP10443,,Training Program Fee,1698,2024-11-16
T17807,EMP10470,JS18977,Training Program Fee,659,2024-07-10
T17808,EMP10156,,Subscription,2763,2024-10-04
T17809,EMP10238,,Training Program Fee,4790,2025-01-21
T17810,EMP10260,JS17931,Training Program Fee,4830,2024-04-06
T17811,EMP10327,,Employer Contract,48137,2024-10-17
T17812,EMP10475,,Training Program Fee,2456,2024-06-05
T17813,EMP10323,JS10156,Training Program Fee,1118,2025-02-21
T17814,EMP10196,JS16846,Subscription,2975,2024-08-25
T17815,EMP10388,JS14090,Employer Contract,19821,2024-08-09
T17816,EMP10312,,Subscription,1258,2024-10-21
T17817,EMP10156,,Training Program Fee,1980,2024-06-30
T17818,EMP10096,,Employer Contract,24834,2025-02-11
T17819,EMP10068,JS17561,Job Placement Fee,9406,2024-05-23
T17820,EMP10495,JS12107,Training Program Fee,3342,2024-08-25
T17821,EMP10374,JS11159,Employer Contract,46201,2024-07-04
T17822,EMP10058,,Job Placement Fee,3472,2024-05-30
T17823,EMP10409,JS14612,Job Placement Fee,4748,2024-08-24
T17824,EMP10266,JS11092,Employer Contract,10881,2024-07-24
T17825,EMP10135,,Subscription,2421,2024-11-29
T17826,EMP10303,JS16622,Training Program Fee,4609,2024-12-05
T17827,EMP10009,JS10293,Employer Contract,33833,2024-05-25
T17828,EMP10188,JS16136,Training Program Fee,3854,2024-04-12
T17829,EMP10162,JS10918,Subscription,2002,2024-11-21
T17830,EMP10312,JS18243,Training Program Fee,2539,2024-07-07
T17831,EMP10153,,Job Placement Fee,6693,2025-02-23
T17832,EMP10224,,Subscription,1492,2024-12-23
T17833,EMP10001,,Subscription,2727,2024-07-11
T17834,EMP10245,JS10849,Training Program Fee,4126,2024-12-05
T17835,EMP10485,,Employer Contract,41775,2024-10-28
T17836,EMP10265,,Job Placement Fee,3868,2025-01-12
T17837,EMP10121,,Job Placement Fee,5924,2024-06-27
T17838,EMP10155,JS18478,Subscription,2169,2024-08-02
T17839,EMP10054,JS15428,Job Placement Fee,5410,2024-08-21
T17840,EMP10482,,Training Program Fee,3497,2024-10-11
T17841,EMP10259,,Subscription,1787,2024-12-31
T17842,EMP10204,JS11739,Subscription,1151,2024-04-25
T17843,EMP10339,,Subscription,2817,2024-07-31
T17844,EMP10130,,Employer Contract,26303,2024-03-23
T17845,EMP10253,JS10550,Employer Contract,15421,2024-12-28
T17846,EMP10165,JS16531,Job Placement Fee,9406,2024-10-07
T17847,EMP10092,,Employer Contract,19384,2024-10-23
T17848,EMP10032,JS11010,Employer Contract,39418,2024-07-13
T17849,EMP10308,,Employer Contract,18165,2024-04-22
T17850,EMP10496,,Training Program Fee,1023,2025-03-01
T17851,EMP10361,,Employer Contract,42944,2024-07-03
T17852,EMP10471,,Employer Contract,15728,2024-08-06
T17853,EMP10140,JS18004,Employer Contract,36342,2024-12-08
T17854,EMP10024,JS10536,Subscription,1494,2024-06-09
T17855,EMP10241,JS11372,Job Placement Fee,6151,2025-01-11
T17856,EMP10279,,Employer Contract,20640,2024-11-19
T17857,EMP10015,,Job Placement Fee,3476,2025-03-06
T17858,EMP10193,,Training Program Fee,1626,2024-04-21
T17859,EMP10005,JS11856,Employer Contract,16961,2024-10-04
T17860,EMP10231,,Training Program Fee,4400,2024-08-31
T17861,EMP10389,,Employer Contract,26761,2024-11-05
T17862,EMP10355,JS11862,Employer Contract,11475,2024-10-10
T17863,EMP10082,JS12781,Job Placement Fee,7727,2024-10-21
T17864,EMP10030,,Training Program Fee,2628,2024-09-12
T17865,EMP10265,JS16101,Employer Contract,38942,2025-02-14
T17866,EMP10428,,Subscription,2526,2024-08-17
T17867,EMP10162,JS17433,Training Program Fee,3110,2025-01-08
T17868,EMP10471,JS12711,Employer Contract,21505,2024-06-07
T17869,EMP10050,,Job Placement Fee,8546,2024-06-12
T17870,EMP10382,,Subscription,2193,2024-11-27
T17871,EMP10424,JS13112,Subscription,1820,2024-12-31
T17872,EMP10191,JS18605,Job Placement Fee,2351,2024-03-29
T17873,EMP10470,JS18387,Subscription,2568,2024-04-29
T17874,EMP10171,JS18562,Employer Contract,15558,2024-05-27
T17875,EMP10285,,Subscription,2978,2024-03-14
T17876,EMP10372,,Employer Contract,23196,2024-06-28
T17877,EMP10318,JS10743,Job Placement Fee,9696,2024-05-10
T17878,EMP10426,,Employer Contract,44360,2025-01-19
T17879,EMP10396,JS16753,Employer Contract,37402,2025-01-25
T17880,EMP10397,JS16784,Employer Contract,36843,2024-05-31
T17881,EMP10204,JS13249,Job Placement Fee,7655,2024-06-12
T17882,EMP10496,,Training Program Fee,3218,2025-01-20
T17883,EMP10132,JS13406,Job Placement Fee,9047,2024-06-05
T17884,EMP10202,JS19996,Subscription,1642,2024-12-04
T17885,EMP10064,,Employer Contract,36056,2024-09-28
T17886,EMP10136,,Job Placement Fee,7721,2024-09-30
T17887,EMP10440,JS15166,Job Placement Fee,2257,2024-11-11
T17888,EMP10139,,Training Program Fee,4630,2024-12-30
T17889,EMP10028,JS17475,Employer Contract,32784,2024-06-11
T17890,EMP10157,JS16565,Subscription,1365,2024-04-20
T17891,EMP10220,JS18787,Subscription,1408,2024-11-22
T17892,EMP10486,,Job Placement Fee,3513,2024-10-18
T17893,EMP10108,,Employer Contract,35900,2024-08-08
T17894,EMP10200,JS19369,Subscription,2218,2024-03-12
T17895,EMP10177,,Training Program Fee,3695,2025-01-03
T17896,EMP10396,JS14594,Subscription,2327,2024-05-06
T17897,EMP10071,,Subscription,1880,2024-07-14
T17898,EMP10180,,Subscription,2346,2024-03-21
T17899,EMP10014,,Job Placement Fee,7906,2024-11-03
T17900,EMP10439,,Employer Contract,17932,2024-12-18
T17901,EMP10330,,Training Program Fee,2367,2024-12-13
T17902,EMP10319,,Subscription,1975,2024-11-21
T17903,EMP10090,,Job Placement Fee,6701,2024-05-09
T17904,EMP10459,,Employer Contract,14441,2024-09-19
T17905,EMP10196,,Employer Contract,14060,2024-03-17
T17906,EMP10460,JS11157,Employer Contract,41670,2024-06-19
T17907,EMP10352,JS16949,Training Program Fee,3440,2024-03-13
T17908,EMP10214,JS19876,Job Placement Fee,5530,2024-03-20
T17909,EMP10074,,Training Program Fee,3666,2025-01-07
T17910,EMP10008,JS15205,Job Placement Fee,2890,2024-07-09
T17911,EMP10222,,Job Placement Fee,9945,2024-06-14
T17912,EMP10372,JS14252,Job Placement Fee,9186,2025-01-05
T17913,EMP10467,,Subscription,1753,2025-01-29
T17914,EMP10389,,Training Program Fee,4010,2024-10-09
T17915,EMP10063,,Training Program Fee,3988,2025-03-02
T17916,EMP10136,,Employer Contract,12711,2024-08-27
T17917,EMP10227,,Training Program Fee,704,2025-03-06
T17918,EMP10326,JS14035,Job Placement Fee,4690,2024-08-05
T17919,EMP10342,JS17909,Training Program Fee,3923,2024-08-24
T17920,EMP10141,,Job Placement Fee,7579,2024-09-27
T17921,EMP10232,JS11219,Job Placement Fee,3606,2024-07-06
T17922,EMP10500,,Subscription,2813,2024-09-08
T17923,EMP10061,,Subscription,1052,2024-03-26
T17924,EMP10270,JS17506,Job Placement Fee,7885,2025-01-20
T17925,EMP10329,JS13220,Employer Contract,42887,2024-09-21
T17926,EMP10234,JS13298,Employer Contract,12349,2024-11-19
T17927,EMP10355,,Training Program Fee,4325,2024-05-09
T17928,EMP10472,JS17481,Job Placement Fee,3725,2024-08-08
T17929,EMP10370,JS16129,Employer Contract,19273,2024-03-27
T17930,EMP10080,,Employer Contract,42614,2024-12-22
T17931,EMP10225,,Employer Contract,10341,2024-05-12
T17932,EMP10457,,Subscription,1569,2024-09-07
T17933,EMP10144,,Employer Contract,20302,2024-07-11
T17934,EMP10452,JS14579,Subscription,2924,2024-09-12
T17935,EMP10044,,Job Placement Fee,4797,2024-12-20
T17936,EMP10239,,Job Placement Fee,8350,2024-09-23
T17937,EMP10231,,Training Program Fee,1953,2024-11-01
T17938,EMP10477,JS15672,Employer Contract,29718,2024-08-20
T17939,EMP10022,,Subscription,1529,2024-08-23
T17940,EMP10403,JS12268,Subscription,1234,2024-05-28
T17941,EMP10313,,Job Placement Fee,9466,2024-08-18
T17942,EMP10480,JS16680,Job Placement Fee,4349,2024-09-22
T17943,EMP10283,,Job Placement Fee,2091,2024-03-22
T17944,EMP10495,JS15573,Subscription,1381,2024-07-27
T17945,EMP10168,,Job Placement Fee,4441,2024-05-29
T17946,EMP10204,JS18682,Training Program Fee,3723,2024-09-15
T17947,EMP10451,,Subscription,1486,2024-05-25
T17948,EMP10039,JS17628,Job Placement Fee,6275,2024-10-02
T17949,EMP10045,JS16161,Job Placement Fee,3313,2024-04-02
T17950,EMP10047,JS18287,Training Program Fee,2567,2025-02-01
T17951,EMP10084,JS11804,Subscription,1871,2024-10-12
T17952,EMP10447,,Job Placement Fee,4824,2025-01-05
T17953,EMP10476,,Subscription,2542,2024-10-01
T17954,EMP10346,JS19589,Employer Contract,33342,2024-05-07
T17955,EMP10471,JS11749,Job Placement Fee,9833,2024-05-28
T17956,EMP10081,,Job Placement Fee,3691,2024-05-23
T17957,EMP10207,JS14520,Job Placement Fee,8580,2025-02-16
T17958,EMP10428,JS12002,Training Program Fee,4681,2025-02-05
T17959,EMP10471,,Subscription,2599,2024-03-27
T17960,EMP10127,JS18698,Subscription,2152,2024-10-16
T17961,EMP10281,JS11127,Job Placement Fee,2861,2024-09-05
T17962,EMP10430,JS17187,Employer Contract,46132,2024-03-22
T17963,EMP10347,JS10535,Subscription,1326,2024-04-16
T17964,EMP10211,JS12099,Subscription,1301,2024-11-02
T17965,EMP10146,JS12772,Subscription,2685,2025-01-14
T17966,EMP10016,JS16592,Training Program Fee,2911,2024-10-22
T17967,EMP10484,,Subscription,2679,2024-10-07
T17968,EMP10476,JS19652,Employer Contract,43009,2024-05-15
T17969,EMP10029,JS15921,Training Program Fee,591,2024-07-03
T17970,EMP10073,JS13538,Training Program Fee,1031,2024-09-07
T17971,EMP10349,JS11930,Training Program Fee,2145,2024-09-21
T17972,EMP10265,JS13510,Subscription,2163,2024-03-30
T17973,EMP10256,,Training Program Fee,3136,2024-11-11
T17974,EMP10156,,Job Placement Fee,8233,2024-12-02
T17975,EMP10187,,Subscription,1659,2024-09-08
T17976,EMP10058,,Job Placement Fee,8940,2024-07-29
T17977,EMP10141,JS15470,Training Program Fee,4527,2024-04-18
T17978,EMP10204,JS10996,Subscription,1970,2024-09-30
T17979,EMP10237,,Training Program Fee,2247,2024-12-04
T17980,EMP10208,JS15987,Employer Contract,37553,2025-03-04
T17981,EMP10475,,Job Placement Fee,3154,2024-08-11
T17982,EMP10196,JS17640,Job Placement Fee,5238,2024-05-03
T17983,EMP10156,JS12555,Employer Contract,46851,2024-04-20
T17984,EMP10235,,Training Program Fee,3341,2024-03-12
T17985,EMP10239,JS10601,Subscription,1142,2024-10-15
T17986,EMP10049,,Subscription,2509,2024-09-23
T17987,EMP10298,,Subscription,2839,2024-11-22
T17988,EMP10478,JS19189,Subscription,2670,2024-11-08
T17989,EMP10263,JS11500,Employer Contract,46167,2025-02-14
T17990,EMP10227,,Job Placement Fee,4323,2025-01-14
T17991,EMP10340,,Subscription,2663,2024-11-20
T17992,EMP10003,JS14161,Subscription,1746,2025-01-27
T17993,EMP10252,,Training Program Fee,1113,2025-02-24
T17994,EMP10413,JS13869,Job Placement Fee,7409,2024-08-18
T17995,EMP10424,JS17695,Job Placement Fee,2891,2025-01-31
T17996,EMP10021,JS18250,Training Program Fee,4831,2024-05-23
T17997,EMP10181,,Subscription,2972,2024-08-14
T17998,EMP10237,,Training Program Fee,4723,2024-09-05
T17999,EMP10293,JS15574,Employer Contract,31750,2024-10-01
T18000,EMP10049,,Training Program Fee,2683,2025-03-08
T18001,EMP10146,,Subscription,1119,2024-12-02
T18002,EMP10373,,Training Program Fee,2802,2024-05-17
T18003,EMP10209,,Employer Contract,27653,2024-09-23
T18004,EMP10439,,Subscription,2218,2024-11-18
T18005,EMP10208,,Subscription,2361,2024-11-18
T18006,EMP10126,JS16587,Training Program Fee,1008,2024-04-06
T18007,EMP10188,JS10281,Employer Contract,20938,2025-02-15
T18008,EMP10234,,Subscription,2559,2024-08-22
T18009,EMP10061,,Training Program Fee,4286,2024-10-08
T18010,EMP10460,,Subscription,1239,2024-10-19
