application_id,jobseeker_id,job_role,industry,employer_id,application_date,status
A18102,JS11757,Marketing Specialist,Marketing,EMP10066,2024-07-27,Rejected
A18103,JS19152,Sales Associate,Retail,EMP10500,2024-11-12,Rejected
A18104,JS17096,Teacher,Education,EMP10007,2024-05-21,Accepted
A18105,JS15017,Production Manager,Manufacturing,EMP10228,2024-04-29,Pending
A18106,JS16702,Sales Associate,Retail,EMP10147,2024-03-28,Pending
A18107,JS13052,Sales Associate,Retail,EMP10331,2024-04-16,Rejected
A18108,JS10111,Investment Banker,Finance,EMP10129,2024-04-05,Accepted
A18109,JS15846,Software Engineer,IT,EMP10299,2024-05-05,Rejected
A18110,JS18279,SEO Analyst,Marketing,EMP10136,2025-02-17,Rejected
A18111,JS10499,Librarian,Education,EMP10100,2025-02-01,Rejected
A18112,JS12898,Marketing Specialist,Marketing,EMP10042,2025-01-11,Rejected
A18113,JS11853,Merchandiser,Retail,EMP10188,2025-01-27,Pending
A18114,JS19414,Financial Analyst,Finance,EMP10254,2024-09-14,Rejected
A18115,JS19461,Financial Analyst,Finance,EMP10016,2025-01-21,Accepted
A18116,JS13287,Medical Assistant,Healthcare,EMP10015,2025-01-19,Accepted
A18117,JS12945,Marketing Specialist,Marketing,EMP10112,2024-03-14,Rejected
A18118,JS11142,Supply Chain Analyst,Manufacturing,EMP10009,2024-12-20,Rejected
A18119,JS19394,Quality Engineer,Manufacturing,EMP10312,2024-06-28,Rejected
A18120,JS12577,Cybersecurity Specialist,IT,EMP10244,2024-05-05,Accepted
A18121,JS18574,Nurse,Healthcare,EMP10481,2024-04-29,Rejected
A18122,JS11697,Academic Counselor,Education,EMP10007,2024-12-07,Pending
A18123,JS14278,Marketing Specialist,Marketing,EMP10260,2024-08-01,Rejected
A18124,JS16695,Librarian,Education,EMP10030,2025-03-07,Rejected
A18125,JS14917,Medical Assistant,Healthcare,EMP10493,2024-10-18,Pending
A18126,JS16574,Financial Analyst,Finance,EMP10244,2024-12-17,Accepted
A18127,JS18662,Software Engineer,IT,EMP10278,2024-06-05,Accepted
A18128,JS11338,Investment Banker,Finance,EMP10438,2024-06-10,Accepted
A18129,JS12944,Brand Manager,Marketing,EMP10419,2024-11-18,Accepted
A18130,JS14300,Nurse,Healthcare,EMP10178,2024-12-14,Accepted
A18131,JS15716,SEO Analyst,Marketing,EMP10106,2025-02-27,Pending
A18132,JS14918,Accountant,Finance,EMP10140,2024-05-03,Accepted
A18133,JS10699,SEO Analyst,Marketing,EMP10454,2024-05-31,Rejected
A18134,JS16516,Investment Banker,Finance,EMP10167,2025-01-01,Rejected
A18135,JS17324,Accountant,Finance,EMP10140,2024-10-11,Accepted
A18136,JS12035,Quality Engineer,Manufacturing,EMP10291,2024-04-13,Rejected
A18137,JS16982,Accountant,Finance,EMP10307,2025-01-18,Accepted
A18138,JS16417,Nurse,Healthcare,EMP10062,2024-07-07,Accepted
A18139,JS18504,Librarian,Education,EMP10013,2024-06-09,Pending
A18140,JS16414,Medical Assistant,Healthcare,EMP10049,2024-06-01,Accepted
A18141,JS18442,Sales Associate,Retail,EMP10141,2024-04-23,Rejected
A18142,JS11967,Data Analyst,IT,EMP10012,2024-08-15,Rejected
A18143,JS15936,Supply Chain Analyst,Manufacturing,EMP10158,2025-02-21,Rejected
A18144,JS12896,Financial Analyst,Finance,EMP10481,2024-04-08,Accepted
A18145,JS10169,SEO Analyst,Marketing,EMP10112,2024-08-25,Rejected
A18146,JS17260,Brand Manager,Marketing,EMP10353,2024-08-15,Rejected
A18147,JS13629,Merchandiser,Retail,EMP10414,2024-12-22,Accepted
A18148,JS17713,Academic Counselor,Education,EMP10176,2025-02-08,Pending
A18149,JS13643,Data Analyst,IT,EMP10452,2024-11-07,Accepted
A18150,JS17616,Brand Manager,Marketing,EMP10450,2025-02-15,Rejected
A18151,JS11040,Nurse,Healthcare,EMP10180,2024-11-24,Accepted
A18152,JS17409,Teacher,Education,EMP10053,2024-09-10,Accepted
A18153,JS18485,Financial Analyst,Finance,EMP10455,2024-07-08,Rejected
A18154,JS14669,Quality Engineer,Manufacturing,EMP10076,2024-11-29,Rejected
A18155,JS16201,Pharmacist,Healthcare,EMP10174,2024-07-08,Accepted
A18156,JS10822,Financial Analyst,Finance,EMP10346,2025-02-27,Rejected
A18157,JS15163,Production Manager,Manufacturing,EMP10150,2025-02-14,Rejected
A18158,JS11405,Cybersecurity Specialist,IT,EMP10180,2024-08-18,Rejected
A18159,JS19592,Software Engineer,IT,EMP10171,2024-10-23,Rejected
A18160,JS16752,SEO Analyst,Marketing,EMP10136,2024-09-15,Rejected
A18161,JS13837,Store Manager,Retail,EMP10372,2024-03-26,Accepted
A18162,JS16479,Sales Associate,Retail,EMP10198,2024-09-16,Accepted
A18163,JS14927,Teacher,Education,EMP10034,2024-04-24,Rejected
A18164,JS14497,Brand Manager,Marketing,EMP10317,2024-04-23,Rejected
A18165,JS12356,Software Engineer,IT,EMP10154,2024-10-31,Rejected
A18166,JS17282,SEO Analyst,Marketing,EMP10034,2024-10-01,Accepted
A18167,JS12342,Software Engineer,IT,EMP10109,2025-01-18,Rejected
A18168,JS16939,Nurse,Healthcare,EMP10465,2024-12-14,Pending
A18169,JS12894,Pharmacist,Healthcare,EMP10019,2024-10-22,Pending
A18170,JS17544,Nurse,Healthcare,EMP10294,2024-07-17,Accepted
A18171,JS18696,Cybersecurity Specialist,IT,EMP10026,2025-02-22,Rejected
A18172,JS19981,Quality Engineer,Manufacturing,EMP10367,2024-04-06,Rejected
A18173,JS14053,Librarian,Education,EMP10173,2025-01-12,Rejected
A18174,JS16459,Pharmacist,Healthcare,EMP10259,2024-04-22,Rejected
A18175,JS16777,Nurse,Healthcare,EMP10080,2024-04-25,Rejected
A18176,JS14126,Financial Analyst,Finance,EMP10270,2024-08-01,Accepted
A18177,JS18618,Merchandiser,Retail,EMP10414,2024-09-18,Rejected
A18178,JS13802,SEO Analyst,Marketing,EMP10025,2024-10-08,Accepted
A18179,JS11972,Teacher,Education,EMP10241,2025-02-24,Rejected
A18180,JS12536,Production Manager,Manufacturing,EMP10007,2024-09-03,Rejected
A18181,JS16181,Medical Assistant,Healthcare,EMP10056,2024-04-29,Rejected
A18182,JS12747,Medical Assistant,Healthcare,EMP10199,2024-06-12,Rejected
A18183,JS11732,SEO Analyst,Marketing,EMP10409,2024-10-23,Rejected
A18184,JS11358,Librarian,Education,EMP10101,2024-04-03,Rejected
A18185,JS16917,Medical Assistant,Healthcare,EMP10368,2025-02-28,Rejected
A18186,JS11922,SEO Analyst,Marketing,EMP10345,2024-05-26,Rejected
A18187,JS19715,Software Engineer,IT,EMP10101,2024-09-19,Rejected
A18188,JS15094,Pharmacist,Healthcare,EMP10401,2024-04-25,Pending
A18189,JS15585,Software Engineer,IT,EMP10019,2024-07-14,Accepted
A18190,JS18073,Production Manager,Manufacturing,EMP10187,2024-11-17,Pending
A18191,JS17387,Cybersecurity Specialist,IT,EMP10226,2024-08-01,Rejected
A18192,JS19428,Quality Engineer,Manufacturing,EMP10009,2025-03-09,Accepted
A18193,JS19069,Nurse,Healthcare,EMP10152,2025-03-04,Rejected
A18194,JS12930,Production Manager,Manufacturing,EMP10059,2024-09-27,Rejected
A18195,JS11734,Software Engineer,IT,EMP10066,2024-08-13,Pending
A18196,JS12992,Sales Associate,Retail,EMP10110,2024-03-15,Accepted
A18197,JS16719,Marketing Specialist,Marketing,EMP10278,2024-05-20,Rejected
A18198,JS18154,Supply Chain Analyst,Manufacturing,EMP10287,2024-08-14,Rejected
A18199,JS16628,Teacher,Education,EMP10354,2024-07-06,Accepted
A18200,JS10966,SEO Analyst,Marketing,EMP10223,2024-04-30,Accepted
A18201,JS11037,Supply Chain Analyst,Manufacturing,EMP10106,2024-05-31,Pending
A18202,JS11459,Pharmacist,Healthcare,EMP10219,2024-08-14,Accepted
A18203,JS13033,Teacher,Education,EMP10086,2025-02-11,Accepted
A18204,JS16876,Merchandiser,Retail,EMP10436,2024-05-19,Rejected
A18205,JS18035,Accountant,Finance,EMP10053,2024-12-17,Accepted
A18206,JS17123,Production Manager,Manufacturing,EMP10106,2025-01-31,Accepted
A18207,JS10034,Accountant,Finance,EMP10254,2024-07-06,Rejected
A18208,JS13710,Quality Engineer,Manufacturing,EMP10263,2024-07-20,Accepted
A18209,JS14024,Pharmacist,Healthcare,EMP10277,2025-01-14,Rejected
A18210,JS14023,Data Analyst,IT,EMP10098,2024-09-24,Pending
A18211,JS14834,Data Analyst,IT,EMP10053,2024-10-05,Rejected
A18212,JS17258,SEO Analyst,Marketing,EMP10191,2024-12-16,Accepted
A18213,JS14678,Supply Chain Analyst,Manufacturing,EMP10112,2024-06-29,Accepted
A18214,JS17781,Teacher,Education,EMP10060,2024-12-12,Accepted
A18215,JS11963,Quality Engineer,Manufacturing,EMP10243,2024-08-04,Accepted
A18216,JS10504,Financial Analyst,Finance,EMP10418,2024-12-23,Rejected
A18217,JS10578,Librarian,Education,EMP10141,2024-10-22,Rejected
A18218,JS11623,Teacher,Education,EMP10367,2025-02-04,Accepted
A18219,JS19902,SEO Analyst,Marketing,EMP10411,2024-05-30,Accepted
A18220,JS19923,Sales Associate,Retail,EMP10313,2024-08-31,Accepted
A18221,JS14811,Data Analyst,IT,EMP10366,2024-04-06,Rejected
A18222,JS11538,Nurse,Healthcare,EMP10202,2025-01-20,Rejected
A18223,JS14131,Data Analyst,IT,EMP10481,2024-06-28,Rejected
A18224,JS12851,Librarian,Education,EMP10070,2024-09-06,Rejected
A18225,JS14432,Pharmacist,Healthcare,EMP10466,2024-11-17,Rejected
A18226,JS17137,Financial Analyst,Finance,EMP10145,2024-10-11,Accepted
A18227,JS14040,Sales Associate,Retail,EMP10305,2024-09-19,Accepted
A18228,JS15486,Librarian,Education,EMP10042,2024-07-23,Rejected
A18229,JS13627,Marketing Specialist,Marketing,EMP10082,2025-02-09,Accepted
A18230,JS17682,Supply Chain Analyst,Manufacturing,EMP10216,2024-03-21,Accepted
A18231,JS15706,Academic Counselor,Education,EMP10465,2024-09-28,Accepted
A18232,JS13310,Production Manager,Manufacturing,EMP10483,2024-11-26,Rejected
A18233,JS14668,Production Manager,Manufacturing,EMP10067,2024-03-19,Rejected
A18234,JS11906,SEO Analyst,Marketing,EMP10248,2024-07-27,Rejected
A18235,JS10969,Pharmacist,Healthcare,EMP10021,2024-11-16,Rejected
A18236,JS16895,Merchandiser,Retail,EMP10465,2024-12-05,Rejected
A18237,JS16880,Production Manager,Manufacturing,EMP10418,2024-09-05,Rejected
A18238,JS18033,Librarian,Education,EMP10068,2024-11-09,Rejected
A18239,JS15093,Academic Counselor,Education,EMP10308,2024-04-05,Rejected
A18240,JS10022,Financial Analyst,Finance,EMP10205,2024-04-06,Rejected
A18241,JS13178,Production Manager,Manufacturing,EMP10316,2025-02-19,Accepted
A18242,JS19472,Quality Engineer,Manufacturing,EMP10196,2025-01-23,Rejected
A18243,JS15938,Software Engineer,IT,EMP10209,2025-02-02,Rejected
A18244,JS11179,Accountant,Finance,EMP10417,2024-09-20,Accepted
A18245,JS12645,Financial Analyst,Finance,EMP10454,2024-10-02,Accepted
A18246,JS18355,Production Manager,Manufacturing,EMP10304,2024-06-19,Rejected
A18247,JS17318,Academic Counselor,Education,EMP10008,2024-11-11,Rejected
A18248,JS18904,Sales Associate,Retail,EMP10370,2024-07-08,Rejected
A18249,JS17506,Sales Associate,Retail,EMP10005,2024-06-27,Pending
A18250,JS14817,Academic Counselor,Education,EMP10389,2024-03-30,Accepted
A18251,JS13402,Librarian,Education,EMP10245,2024-04-03,Accepted
A18252,JS11954,Merchandiser,Retail,EMP10397,2024-05-10,Rejected
A18253,JS16363,Teacher,Education,EMP10421,2024-12-20,Rejected
A18254,JS14728,Academic Counselor,Education,EMP10044,2024-09-16,Accepted
A18255,JS12102,Financial Analyst,Finance,EMP10447,2025-01-25,Rejected
A18256,JS13935,Store Manager,Retail,EMP10026,2024-06-20,Rejected
A18257,JS13873,Academic Counselor,Education,EMP10209,2025-01-05,Accepted
A18258,JS11555,Investment Banker,Finance,EMP10337,2024-09-24,Rejected
A18259,JS14946,Quality Engineer,Manufacturing,EMP10245,2024-10-30,Rejected
A18260,JS19615,SEO Analyst,Marketing,EMP10152,2024-06-18,Pending
A18261,JS15521,Accountant,Finance,EMP10307,2024-05-16,Accepted
A18262,JS19795,Software Engineer,IT,EMP10133,2024-06-26,Accepted
A18263,JS14577,Software Engineer,IT,EMP10384,2024-07-08,Accepted
A18264,JS11377,Pharmacist,Healthcare,EMP10009,2025-03-09,Rejected
A18265,JS10014,Brand Manager,Marketing,EMP10471,2024-06-08,Rejected
A18266,JS11787,Brand Manager,Marketing,EMP10101,2024-08-29,Accepted
A18267,JS16580,Librarian,Education,EMP10029,2024-11-01,Rejected
A18268,JS14697,Merchandiser,Retail,EMP10134,2025-01-25,Rejected
A18269,JS13956,Cybersecurity Specialist,IT,EMP10064,2024-05-29,Rejected
A18270,JS12541,Nurse,Healthcare,EMP10043,2024-08-15,Accepted
A18271,JS16254,Supply Chain Analyst,Manufacturing,EMP10440,2024-08-09,Rejected
A18272,JS18231,Brand Manager,Marketing,EMP10118,2024-08-24,Rejected
A18273,JS15139,Accountant,Finance,EMP10312,2024-03-31,Accepted
A18274,JS11290,Investment Banker,Finance,EMP10184,2024-06-30,Rejected
A18275,JS11410,Sales Associate,Retail,EMP10225,2024-07-09,Accepted
A18276,JS13229,Financial Analyst,Finance,EMP10216,2024-10-06,Accepted
A18277,JS17275,Marketing Specialist,Marketing,EMP10237,2024-12-29,Rejected
A18278,JS13689,Production Manager,Manufacturing,EMP10472,2024-08-12,Rejected
A18279,JS14626,Pharmacist,Healthcare,EMP10284,2025-01-10,Accepted
A18280,JS12799,Brand Manager,Marketing,EMP10450,2024-12-21,Rejected
A18281,JS16600,Sales Associate,Retail,EMP10357,2024-09-05,Rejected
A18282,JS17976,Medical Assistant,Healthcare,EMP10014,2024-04-25,Accepted
A18283,JS14177,Librarian,Education,EMP10328,2024-04-26,Rejected
A18284,JS15023,Brand Manager,Marketing,EMP10135,2024-10-06,Accepted
A18285,JS18722,Quality Engineer,Manufacturing,EMP10135,2024-09-30,Rejected
A18286,JS17434,SEO Analyst,Marketing,EMP10249,2024-04-09,Rejected
A18287,JS19161,Nurse,Healthcare,EMP10087,2024-08-16,Rejected
A18288,JS13077,Nurse,Healthcare,EMP10167,2024-04-06,Rejected
A18289,JS11470,Investment Banker,Finance,EMP10469,2024-10-01,Rejected
A18290,JS14574,Data Analyst,IT,EMP10015,2024-05-15,Rejected
A18291,JS17211,Nurse,Healthcare,EMP10123,2024-12-23,Rejected
A18292,JS16607,Software Engineer,IT,EMP10419,2024-09-17,Accepted
A18293,JS15797,Financial Analyst,Finance,EMP10295,2024-12-14,Rejected
A18294,JS18987,Store Manager,Retail,EMP10462,2024-08-29,Rejected
A18295,JS15593,Academic Counselor,Education,EMP10428,2024-11-16,Rejected
A18296,JS13621,Teacher,Education,EMP10285,2024-06-04,Rejected
A18297,JS13387,Marketing Specialist,Marketing,EMP10134,2024-07-03,Pending
A18298,JS14540,Merchandiser,Retail,EMP10273,2025-01-24,Accepted
A18299,JS12836,Software Engineer,IT,EMP10034,2024-08-30,Accepted
A18300,JS12469,Merchandiser,Retail,EMP10487,2024-09-07,Rejected
A18301,JS10402,SEO Analyst,Marketing,EMP10208,2024-06-30,Accepted
A18302,JS19005,Production Manager,Manufacturing,EMP10024,2024-10-25,Accepted
A18303,JS16624,SEO Analyst,Marketing,EMP10346,2024-08-20,Accepted
A18304,JS12174,Production Manager,Manufacturing,EMP10483,2024-08-28,Accepted
A18305,JS13223,Supply Chain Analyst,Manufacturing,EMP10412,2024-09-28,Accepted
A18306,JS10617,Financial Analyst,Finance,EMP10113,2024-12-23,Pending
A18307,JS14336,Financial Analyst,Finance,EMP10187,2024-07-02,Rejected
A18308,JS19438,Quality Engineer,Manufacturing,EMP10500,2024-08-03,Rejected
A18309,JS14902,Supply Chain Analyst,Manufacturing,EMP10299,2024-12-07,Accepted
A18310,JS12433,Cybersecurity Specialist,IT,EMP10434,2024-04-28,Accepted
A18311,JS12585,Merchandiser,Retail,EMP10166,2024-09-06,Rejected
A18312,JS17321,Cybersecurity Specialist,IT,EMP10396,2025-02-21,Accepted
A18313,JS12192,Supply Chain Analyst,Manufacturing,EMP10226,2024-06-10,Rejected
A18314,JS14284,SEO Analyst,Marketing,EMP10015,2024-12-04,Pending
A18315,JS18834,Cybersecurity Specialist,IT,EMP10226,2024-06-13,Accepted
A18316,JS14846,Pharmacist,Healthcare,EMP10295,2024-11-15,Accepted
A18317,JS11905,Accountant,Finance,EMP10162,2024-11-12,Rejected
A18318,JS19986,Investment Banker,Finance,EMP10286,2024-11-14,Accepted
A18319,JS16202,Marketing Specialist,Marketing,EMP10439,2024-04-19,Rejected
A18320,JS13108,SEO Analyst,Marketing,EMP10442,2024-11-14,Rejected
A18321,JS14822,Merchandiser,Retail,EMP10281,2024-09-27,Accepted
A18322,JS13315,Quality Engineer,Manufacturing,EMP10095,2025-01-27,Pending
A18323,JS16787,Academic Counselor,Education,EMP10485,2025-01-16,Rejected
A18324,JS18339,Cybersecurity Specialist,IT,EMP10084,2025-02-24,Rejected
A18325,JS16825,Academic Counselor,Education,EMP10487,2024-09-28,Rejected
A18326,JS19206,Nurse,Healthcare,EMP10043,2024-04-20,Rejected
A18327,JS15977,Academic Counselor,Education,EMP10052,2024-07-12,Rejected
A18328,JS10394,Store Manager,Retail,EMP10207,2024-08-19,Rejected
A18329,JS10548,Cybersecurity Specialist,IT,EMP10241,2024-09-19,Rejected
A18330,JS10175,Brand Manager,Marketing,EMP10377,2024-07-16,Rejected
A18331,JS10504,Financial Analyst,Finance,EMP10062,2025-02-06,Accepted
A18332,JS17961,Financial Analyst,Finance,EMP10001,2024-06-29,Rejected
A18333,JS11095,Quality Engineer,Manufacturing,EMP10255,2024-04-26,Pending
A18334,JS19382,Sales Associate,Retail,EMP10210,2025-01-23,Accepted
A18335,JS19769,Medical Assistant,Healthcare,EMP10389,2024-06-01,Accepted
A18336,JS18937,Cybersecurity Specialist,IT,EMP10164,2025-01-12,Accepted
A18337,JS10692,Data Analyst,IT,EMP10469,2024-07-19,Rejected
A18338,JS10351,Librarian,Education,EMP10048,2024-06-26,Rejected
A18339,JS10537,Software Engineer,IT,EMP10413,2024-11-09,Pending
A18340,JS18394,Brand Manager,Marketing,EMP10378,2025-01-03,Accepted
A18341,JS17453,SEO Analyst,Marketing,EMP10047,2025-02-13,Accepted
A18342,JS11384,Financial Analyst,Finance,EMP10231,2024-11-11,Rejected
A18343,JS12450,Quality Engineer,Manufacturing,EMP10082,2024-07-25,Pending
A18344,JS17443,Software Engineer,IT,EMP10097,2024-07-22,Rejected
A18345,JS19738,Sales Associate,Retail,EMP10280,2024-11-23,Rejected
A18346,JS17697,Data Analyst,IT,EMP10446,2024-08-28,Pending
A18347,JS13841,Supply Chain Analyst,Manufacturing,EMP10458,2024-10-28,Rejected
A18348,JS11918,Software Engineer,IT,EMP10443,2024-09-04,Rejected
A18349,JS17713,Academic Counselor,Education,EMP10243,2024-11-13,Accepted
A18350,JS13374,Librarian,Education,EMP10253,2025-01-18,Rejected
A18351,JS14998,Medical Assistant,Healthcare,EMP10291,2024-03-22,Accepted
A18352,JS10239,Supply Chain Analyst,Manufacturing,EMP10348,2024-12-17,Rejected
A18353,JS17761,Quality Engineer,Manufacturing,EMP10121,2024-09-05,Rejected
A18354,JS13091,Cybersecurity Specialist,IT,EMP10383,2024-10-30,Rejected
A18355,JS12543,Nurse,Healthcare,EMP10127,2025-01-09,Rejected
A18356,JS14949,Medical Assistant,Healthcare,EMP10203,2024-12-15,Rejected
A18357,JS10053,Pharmacist,Healthcare,EMP10413,2024-04-03,Rejected
A18358,JS13210,Pharmacist,Healthcare,EMP10264,2024-09-11,Rejected
A18359,JS11180,SEO Analyst,Marketing,EMP10131,2025-02-20,Rejected
A18360,JS19730,Pharmacist,Healthcare,EMP10007,2024-08-29,Pending
A18361,JS18949,Brand Manager,Marketing,EMP10491,2024-11-15,Pending
A18362,JS11651,Supply Chain Analyst,Manufacturing,EMP10377,2024-04-01,Rejected
A18363,JS17206,Sales Associate,Retail,EMP10266,2025-01-28,Rejected
A18364,JS10272,Store Manager,Retail,EMP10471,2024-07-08,Accepted
A18365,JS15851,Quality Engineer,Manufacturing,EMP10112,2024-11-11,Pending
A18366,JS13945,Teacher,Education,EMP10007,2024-11-14,Accepted
A18367,JS13365,Academic Counselor,Education,EMP10087,2024-08-02,Accepted
A18368,JS19571,Librarian,Education,EMP10165,2024-07-20,Rejected
A18369,JS17604,SEO Analyst,Marketing,EMP10165,2024-05-31,Pending
A18370,JS17870,SEO Analyst,Marketing,EMP10422,2024-03-21,Accepted
A18371,JS15905,Sales Associate,Retail,EMP10126,2024-03-18,Rejected
A18372,JS13708,Marketing Specialist,Marketing,EMP10440,2024-04-07,Accepted
A18373,JS10023,Supply Chain Analyst,Manufacturing,EMP10289,2024-09-15,Pending
A18374,JS18654,Software Engineer,IT,EMP10454,2024-05-26,Rejected
A18375,JS17728,Nurse,Healthcare,EMP10388,2024-04-20,Rejected
A18376,JS11876,Software Engineer,IT,EMP10150,2025-01-06,Accepted
A18377,JS14516,Merchandiser,Retail,EMP10307,2025-03-06,Accepted
A18378,JS12152,Investment Banker,Finance,EMP10155,2024-06-20,Rejected
A18379,JS18039,Marketing Specialist,Marketing,EMP10148,2024-04-20,Accepted
A18380,JS10279,Data Analyst,IT,EMP10232,2024-05-08,Pending
A18381,JS10865,Sales Associate,Retail,EMP10276,2024-09-09,Pending
A18382,JS17276,Academic Counselor,Education,EMP10064,2024-05-16,Rejected
A18383,JS16001,Teacher,Education,EMP10311,2024-07-25,Rejected
A18384,JS14877,Medical Assistant,Healthcare,EMP10435,2024-10-25,Accepted
A18385,JS18787,Medical Assistant,Healthcare,EMP10113,2024-05-18,Rejected
A18386,JS19663,Investment Banker,Finance,EMP10343,2024-04-22,Pending
A18387,JS10881,Store Manager,Retail,EMP10286,2024-11-13,Rejected
A18388,JS11511,Production Manager,Manufacturing,EMP10456,2024-05-21,Rejected
A18389,JS11138,Financial Analyst,Finance,EMP10213,2024-10-20,Accepted
A18390,JS12133,Medical Assistant,Healthcare,EMP10015,2024-11-09,Rejected
A18391,JS15551,Data Analyst,IT,EMP10293,2024-10-12,Pending
A18392,JS10207,Teacher,Education,EMP10492,2024-07-27,Rejected
A18393,JS17964,Nurse,Healthcare,EMP10432,2024-08-06,Rejected
A18394,JS18464,Store Manager,Retail,EMP10190,2024-08-31,Pending
A18395,JS10832,Merchandiser,Retail,EMP10082,2024-12-04,Accepted
A18396,JS10786,Sales Associate,Retail,EMP10311,2024-04-29,Rejected
A18397,JS19405,Supply Chain Analyst,Manufacturing,EMP10449,2024-06-19,Rejected
A18398,JS13963,Merchandiser,Retail,EMP10316,2024-03-31,Accepted
A18399,JS15042,Marketing Specialist,Marketing,EMP10205,2024-07-31,Accepted
A18400,JS10183,Brand Manager,Marketing,EMP10471,2024-07-31,Accepted
