commission_id,transaction_id,employer_id,jobseeker_id,commission_percentage,commission_amount,commission_date
C18037,T11229,EMP10362,JS15188,7,485.94,2024-09-14
C18038,T18048,EMP10287,JS12078,5,296.8,2024-12-05
C18039,T16075,EMP10385,JS12363,9,273.42,2024-08-12
C18040,T17263,EMP10251,JS19591,15,6226.35,2024-05-01
C18041,T14970,EMP10415,JS17313,8,120.48,2024-04-06
C18042,T17328,EMP10133,JS11289,11,193.93,2024-04-02
C18043,T15184,EMP10073,JS15780,7,1873.69,2024-12-18
C18044,T14682,EMP10152,JS14266,15,665.85,2024-11-09
C18045,T12796,EMP10153,JS10994,10,4033.8,2024-10-28
C18046,T10035,EMP10470,JS14503,14,244.44,2024-03-24
C18047,T11286,EMP10048,JS10784,5,40.25,2024-05-05
C18048,T19609,EMP10081,JS19837,10,2713.5,2024-10-01
C18049,T19628,EMP10030,JS16359,12,235.8,2024-03-21
C18050,T13254,EMP10367,JS11304,6,191.82,2024-07-23
C18051,T13110,EMP10070,JS10378,11,3142.48,2024-09-03
C18052,T14619,EMP10262,JS11982,14,5055.4,2024-12-30
C18053,T16076,EMP10393,JS13310,11,479.71,2025-03-01
C18054,T16354,EMP10358,JS14113,15,7053.15,2025-02-08
C18055,T10783,EMP10073,JS10648,6,145.32,2024-10-26
C18056,T14352,EMP10197,JS18437,7,1388.24,2024-12-09
C18057,T16836,EMP10367,JS19103,11,858.99,2024-07-22
C18058,T14522,EMP10364,JS18196,10,482,2024-08-03
C18059,T14947,EMP10336,JS10118,11,237.93,2024-03-20
C18060,T10541,EMP10357,JS14431,12,4025.88,2024-03-20
C18061,T13185,EMP10492,JS16766,5,476.25,2025-01-17
C18062,T15571,EMP10316,JS17541,11,162.25,2024-04-01
C18063,T17414,EMP10175,JS11983,13,457.86,2025-01-02
C18064,T11572,EMP10457,JS17947,8,3774.24,2024-06-18
C18065,T17080,EMP10271,JS10590,14,332.5,2024-07-04
C18066,T13265,EMP10183,JS14733,14,5007.8,2024-06-25
C18067,T19619,EMP10150,JS11844,9,2702.16,2024-04-08
C18068,T17845,EMP10253,JS10550,13,2004.73,2024-07-22
C18069,T19403,EMP10357,JS11788,15,516.9,2024-08-23
C18070,T13826,EMP10102,JS18244,5,69.95,2025-02-04
C18071,T11610,EMP10194,JS15144,10,354.7,2025-02-01
C18072,T14264,EMP10340,JS14128,7,3424.33,2025-01-28
C18073,T12489,EMP10369,JS10395,13,5145.66,2025-01-03
C18074,T11956,EMP10123,JS14508,14,1482.32,2024-08-06
C18075,T19653,EMP10241,JS10982,6,320.22,2024-11-30
C18076,T18725,EMP10309,JS10977,14,698.88,2024-06-11
C18077,T14448,EMP10359,JS16747,14,2546.32,2024-03-27
C18078,T11148,EMP10053,JS14696,10,4427.9,2025-02-26
C18079,T13534,EMP10458,JS18801,14,1528.38,2024-08-03
C18080,T19233,EMP10327,JS15015,6,164.58,2024-12-18
C18081,T19170,EMP10449,JS10198,7,2700.25,2024-09-01
C18082,T10685,EMP10402,JS14884,15,1622.25,2025-02-21
C18083,T11221,EMP10496,JS17070,7,378.49,2024-05-10
C18084,T12106,EMP10391,JS12466,15,6769.2,2024-09-19
C18085,T11639,EMP10093,JS18677,14,675.64,2024-08-02
C18086,T13823,EMP10297,JS18728,14,1357.02,2024-08-26
C18087,T11636,EMP10056,JS17068,7,1356.46,2024-05-10
C18088,T10975,EMP10390,JS15342,5,335.2,2025-01-16
C18089,T13376,EMP10099,JS10811,5,1588.15,2025-02-17
C18090,T13197,EMP10121,JS12440,14,2378.74,2025-02-25
C18091,T18882,EMP10372,JS19374,14,1194.06,2025-02-12
C18092,T16977,EMP10086,JS17380,10,1595.2,2024-05-22
C18093,T13131,EMP10011,JS12719,13,2531.75,2024-03-19
C18094,T16731,EMP10015,JS10208,10,189.6,2024-05-13
C18095,T13717,EMP10191,JS19840,8,251.44,2024-04-24
C18096,T11621,EMP10436,JS12554,9,404.37,2024-09-02
C18097,T11442,EMP10354,JS15719,6,402.06,2024-07-13
C18098,T14599,EMP10200,JS19107,13,237.64,2024-10-06
C18099,T18646,EMP10356,JS19259,14,2846.48,2024-10-17
C18100,T18950,EMP10192,JS18542,14,1199.38,2024-05-19
C18101,T19691,EMP10101,JS13516,8,142.08,2025-01-24
C18102,T11852,EMP10464,JS14058,13,358.15,2025-03-03
C18103,T17123,EMP10368,JS14921,9,767.07,2024-10-15
C18104,T13425,EMP10486,JS14245,14,331.1,2024-06-01
C18105,T10314,EMP10256,JS19369,13,197.08,2024-10-16
C18106,T13786,EMP10190,JS13483,6,271.8,2024-12-08
C18107,T14432,EMP10270,JS12866,14,401.66,2024-03-19
C18108,T18645,EMP10243,JS15785,10,149.4,2024-07-13
C18109,T17242,EMP10253,JS17077,6,51.42,2024-05-25
C18110,T15293,EMP10155,JS11418,13,935.48,2024-09-05
C18111,T17245,EMP10191,JS11753,8,1852.72,2024-03-22
C18112,T17791,EMP10186,JS10678,13,363.87,2024-04-25
C18113,T18499,EMP10297,JS18980,13,226.85,2024-12-25
C18114,T16707,EMP10025,JS13784,14,1181.46,2024-06-07
C18115,T19946,EMP10042,JS13879,7,90.23,2024-11-15
C18116,T10602,EMP10007,JS13028,12,235.56,2024-09-12
C18117,T15634,EMP10112,JS16145,5,275.75,2024-12-11
C18118,T15304,EMP10336,JS13469,8,181.44,2024-08-10
C18119,T16699,EMP10303,JS19185,5,147.3,2024-12-08
C18120,T17214,EMP10316,JS17393,8,208.4,2024-12-23
C18121,T12100,EMP10254,JS16752,7,1566.53,2024-03-22
C18122,T19843,EMP10442,JS18943,11,1646.26,2024-11-24
C18123,T16714,EMP10061,JS19923,14,591.36,2024-09-04
C18124,T16871,EMP10139,JS15420,14,198.38,2024-05-21
C18125,T18871,EMP10461,JS10489,13,237.64,2024-03-12
C18126,T15231,EMP10330,JS19114,9,344.07,2024-11-26
C18127,T17667,EMP10439,JS12249,11,1561.12,2025-01-28
C18128,T17095,EMP10201,JS12710,7,851.34,2024-06-03
C18129,T14678,EMP10101,JS15940,10,169.5,2024-05-09
C18130,T16529,EMP10397,JS17772,13,86.97,2025-02-20
C18131,T10304,EMP10363,JS12353,7,117.18,2024-12-20
C18132,T11265,EMP10488,JS11750,11,575.96,2024-06-27
C18133,T11897,EMP10254,JS19341,11,4783.79,2024-09-28
C18134,T16715,EMP10054,JS19576,9,255.06,2024-11-02
C18135,T11449,EMP10285,JS10473,12,239.52,2024-05-25
C18136,T15364,EMP10487,JS18540,13,766.35,2025-01-27
C18137,T14114,EMP10022,JS13445,15,358.05,2025-01-06
C18138,T13506,EMP10031,JS17741,12,501.24,2024-05-04
C18139,T13930,EMP10326,JS18940,8,202.56,2024-06-07
C18140,T13024,EMP10412,JS19491,15,128.1,2024-11-17
C18141,T12495,EMP10354,JS16078,5,129.8,2024-09-07
C18142,T12270,EMP10388,JS10058,5,90.85,2025-02-20
C18143,T14020,EMP10002,JS17382,13,1271.66,2025-03-04
C18144,T17866,EMP10428,JS14316,15,378.9,2024-09-14
C18145,T12011,EMP10445,JS15928,15,342.9,2025-03-01
C18146,T13186,EMP10269,JS10447,13,488.8,2024-07-31
C18147,T15117,EMP10031,JS18733,7,528.29,2024-08-21
C18148,T18207,EMP10131,JS10796,12,1011.6,2024-09-17
C18149,T14072,EMP10482,JS16889,9,267.12,2024-09-11
C18150,T15688,EMP10047,JS19840,6,2388.96,2024-11-03
C18151,T11896,EMP10238,JS12943,9,3089.52,2025-03-04
C18152,T13249,EMP10078,JS10441,14,5772.2,2024-06-24
C18153,T18465,EMP10481,JS11293,11,2850.65,2025-03-09
C18154,T17392,EMP10415,JS15511,11,141.68,2024-08-03
C18155,T16180,EMP10271,JS18435,10,1866.8,2024-08-08
C18156,T11655,EMP10428,JS19032,9,2249.91,2025-02-10
C18157,T14118,EMP10232,JS10689,13,525.2,2024-10-08
C18158,T15263,EMP10107,JS14501,15,561.9,2024-07-15
C18159,T15844,EMP10385,JS12208,7,1361.57,2024-05-29
C18160,T10965,EMP10466,JS16993,7,714.98,2025-01-27
C18161,T10414,EMP10389,JS14796,12,459.24,2024-05-22
C18162,T17354,EMP10179,JS15038,7,84.98,2024-06-26
C18163,T16172,EMP10190,JS11681,11,3142.7,2024-04-25
C18164,T11470,EMP10205,JS11037,12,352.56,2025-01-01
C18165,T18479,EMP10014,JS16806,9,3527.64,2024-07-02
C18166,T10229,EMP10041,JS18304,15,273.3,2024-09-23
C18167,T15136,EMP10454,JS11022,13,4072.51,2024-06-28
C18168,T10108,EMP10270,JS15710,12,143.04,2024-05-10
C18169,T17254,EMP10267,JS19191,6,2731.2,2024-08-20
C18170,T15771,EMP10245,JS17867,10,425.6,2024-11-18
C18171,T17803,EMP10146,JS12514,13,342.03,2024-10-15
C18172,T19292,EMP10326,JS16014,9,362.43,2024-10-31
C18173,T11936,EMP10415,JS11418,6,311.22,2024-09-24
C18174,T18921,EMP10143,JS18778,12,861.84,2024-10-10
C18175,T14884,EMP10422,JS19679,5,492.1,2024-12-18
C18176,T16548,EMP10281,JS10317,6,153.24,2024-03-24
C18177,T19984,EMP10229,JS13802,11,319.33,2025-02-18
C18178,T13746,EMP10111,JS15422,7,588.77,2024-09-16
C18179,T12967,EMP10109,JS14010,10,275.2,2024-08-29
C18180,T12611,EMP10035,JS14617,10,885.7,2024-07-28
C18181,T15348,EMP10053,JS11551,8,2343.12,2024-09-11
C18182,T19103,EMP10077,JS18641,12,582.24,2025-02-11
C18183,T12302,EMP10468,JS16820,11,340.45,2024-11-12
C18184,T16430,EMP10464,JS19286,9,1569.6,2025-03-09
C18185,T16106,EMP10430,JS17842,8,213.84,2024-06-29
C18186,T15386,EMP10134,JS11790,13,2674.62,2024-08-27
C18187,T14581,EMP10333,JS16002,15,5691.75,2025-01-13
C18188,T13877,EMP10458,JS16255,5,57.6,2024-07-22
C18189,T11462,EMP10386,JS18099,14,1475.32,2024-10-02
C18190,T11177,EMP10471,JS16914,8,159.04,2024-07-20
C18191,T16708,EMP10416,JS11479,8,77.6,2024-11-28
C18192,T13785,EMP10313,JS11587,11,1541.76,2024-12-27
C18193,T17486,EMP10201,JS17604,14,453.46,2024-08-28
C18194,T14239,EMP10163,JS17566,12,250.56,2024-10-10
C18195,T10017,EMP10049,JS10479,12,123.96,2024-08-02
C18196,T16522,EMP10389,JS13898,13,304.85,2024-08-11
C18197,T13220,EMP10264,JS16354,11,381.59,2025-01-24
C18198,T16549,EMP10434,JS12230,13,3285.49,2024-07-05
C18199,T14619,EMP10262,JS11982,11,3972.1,2024-07-31
C18200,T15720,EMP10106,JS11893,14,393.26,2024-04-14
C18201,T12694,EMP10150,JS17273,7,940.1,2025-01-06
C18202,T13013,EMP10361,JS18131,6,202.2,2024-12-06
C18203,T15948,EMP10429,JS18388,12,1024.68,2024-10-22
C18204,T15115,EMP10339,JS18743,7,440.72,2024-05-19
C18205,T19120,EMP10077,JS14593,11,4891.26,2024-06-26
C18206,T12351,EMP10167,JS18504,15,6860.85,2024-05-03
C18207,T19755,EMP10113,JS13651,10,137.9,2024-09-01
C18208,T18915,EMP10350,JS12147,13,305.63,2024-10-17
C18209,T11601,EMP10057,JS11976,13,956.54,2024-06-13
C18210,T17489,EMP10375,JS10372,7,577.99,2024-06-22
C18211,T19224,EMP10210,JS12748,8,186.4,2024-08-07
C18212,T14605,EMP10281,JS17145,13,1070.29,2024-10-06
C18213,T15510,EMP10186,JS11325,12,1854,2024-11-30
C18214,T11183,EMP10348,JS10015,6,1463.04,2024-04-29
C18215,T18298,EMP10438,JS13493,12,429.48,2025-02-03
C18216,T14227,EMP10267,JS13872,11,2709.96,2024-11-19
C18217,T14099,EMP10003,JS14445,7,414.47,2024-11-05
C18218,T10908,EMP10059,JS11102,13,208.52,2024-11-25
C18219,T16646,EMP10006,JS16112,6,114.72,2024-10-14
C18220,T16635,EMP10271,JS17452,14,204.96,2024-07-30
C18221,T15548,EMP10027,JS17361,15,318.6,2024-04-15
C18222,T10465,EMP10377,JS18939,5,305.3,2024-08-12
C18223,T11299,EMP10379,JS10580,10,178.2,2024-07-23
C18224,T19867,EMP10406,JS10845,11,144.87,2024-05-06
C18225,T12645,EMP10466,JS12167,10,150.5,2024-05-21
C18226,T19869,EMP10361,JS10585,5,113.45,2024-11-25
C18227,T16998,EMP10190,JS14802,12,373.56,2024-09-29
C18228,T11741,EMP10227,JS15623,5,141.45,2024-09-17
C18229,T15728,EMP10387,JS10839,9,135.9,2025-02-17
C18230,T14393,EMP10092,JS11286,5,167.45,2024-05-30
C18231,T17261,EMP10264,JS19443,5,437.95,2024-07-15
C18232,T13094,EMP10267,JS11076,10,2682.5,2024-04-21
C18233,T14775,EMP10048,JS15071,15,397.35,2024-04-13
C18234,T12974,EMP10039,JS11266,12,844.92,2024-10-10
C18235,T18071,EMP10071,JS12031,11,4817.34,2024-09-08
C18236,T15700,EMP10094,JS11856,10,487.2,2024-09-13
C18237,T19114,EMP10369,JS19277,12,2020.2,2024-10-02
C18238,T16375,EMP10267,JS16100,5,2259.8,2024-08-10
C18239,T14372,EMP10031,JS13486,13,526.37,2024-06-12
C18240,T16727,EMP10116,JS12530,11,238.15,2024-06-19
C18241,T14956,EMP10444,JS19358,7,164.92,2024-11-09
C18242,T11060,EMP10067,JS15658,6,139.56,2024-04-06
C18243,T14865,EMP10362,JS14519,7,166.67,2024-06-25
C18244,T12668,EMP10500,JS12549,10,1706,2024-06-29
C18245,T19677,EMP10449,JS16476,9,3871.17,2024-10-14
C18246,T11102,EMP10350,JS12564,15,303.3,2025-02-24
C18247,T13412,EMP10469,JS10331,9,721.44,2024-09-12
C18248,T17592,EMP10232,JS13682,8,1795.68,2024-11-24
C18249,T14108,EMP10221,JS14108,11,338.14,2024-09-15
C18250,T10141,EMP10015,JS13280,11,224.62,2024-08-29
C18251,T17196,EMP10296,JS14390,11,492.25,2024-07-05
C18252,T15290,EMP10389,JS15931,9,156.06,2024-08-30
C18253,T15759,EMP10165,JS14085,9,111.96,2025-03-11
C18254,T12466,EMP10007,JS18272,15,429.75,2024-08-16
C18255,T10467,EMP10300,JS10364,7,476.07,2025-01-06
C18256,T17542,EMP10406,JS13082,6,408.6,2024-05-26
C18257,T14959,EMP10475,JS16473,11,302.17,2024-10-23
C18258,T15544,EMP10442,JS17929,10,283.4,2024-08-31
C18259,T18739,EMP10256,JS12542,13,271.18,2024-11-21
C18260,T11870,EMP10386,JS14437,6,573.84,2024-12-16
C18261,T10457,EMP10100,JS13619,12,249.24,2024-04-10
C18262,T11204,EMP10028,JS19400,7,408.17,2024-03-18
C18263,T15044,EMP10416,JS14354,7,2275.21,2024-05-25
C18264,T16644,EMP10093,JS13980,13,5137.86,2024-04-06
C18265,T10016,EMP10252,JS11399,12,5691.6,2024-09-30
C18266,T10917,EMP10438,JS12157,11,205.26,2024-10-05
C18267,T15341,EMP10257,JS17065,12,485.28,2024-08-28
C18268,T11552,EMP10069,JS15181,6,273.12,2025-02-05
C18269,T11308,EMP10290,JS16029,11,237.05,2025-01-06
C18270,T18628,EMP10092,JS17760,5,453.65,2025-01-23
C18271,T13768,EMP10128,JS16219,5,82.35,2024-05-19
C18272,T17024,EMP10157,JS12202,15,4098.15,2024-09-20
C18273,T11834,EMP10471,JS11562,12,270.6,2024-09-15
C18274,T16393,EMP10385,JS17514,12,530.88,2025-02-13
C18275,T18205,EMP10426,JS17559,15,255.3,2024-10-17
C18276,T10792,EMP10481,JS19519,5,2260.8,2024-08-20
C18277,T15457,EMP10151,JS19507,8,202.8,2024-04-01
C18278,T12047,EMP10044,JS10368,8,320.4,2025-02-13
C18279,T14582,EMP10490,JS15709,9,353.07,2024-08-17
C18280,T14843,EMP10364,JS14480,6,118.74,2024-11-25
C18281,T16438,EMP10332,JS12808,7,179.76,2024-10-06
C18282,T19169,EMP10154,JS18846,6,147.54,2024-09-23
C18283,T16727,EMP10116,JS16011,14,303.1,2025-01-13
C18284,T17059,EMP10207,JS15790,5,1627.3,2024-09-29
C18285,T15554,EMP10311,JS11368,9,150.57,2024-11-26
C18286,T14027,EMP10336,JS17883,12,519.24,2024-08-06
C18287,T10974,EMP10444,JS15041,10,4222.5,2024-08-28
C18288,T15796,EMP10311,JS10045,14,494.06,2024-11-25
C18289,T16276,EMP10237,JS15791,9,584.1,2024-12-13
C18290,T12241,EMP10269,JS11594,8,1269.76,2025-01-08
C18291,T12459,EMP10295,JS12089,11,277.42,2024-06-28
C18292,T19058,EMP10470,JS15285,8,2183.84,2024-12-19
C18293,T14926,EMP10179,JS10912,13,5883.28,2025-03-03
C18294,T18506,EMP10493,JS18182,10,302,2024-05-17
C18295,T18588,EMP10439,JS14541,10,395,2024-03-14
C18296,T13198,EMP10183,JS10719,9,2221.2,2024-07-17
C18297,T11312,EMP10347,JS10133,10,496.5,2024-12-02
C18298,T12843,EMP10459,JS14357,9,141.21,2024-12-08
C18299,T19078,EMP10381,JS10408,6,2326.32,2024-03-22
C18300,T16932,EMP10389,JS10796,9,675.9,2024-11-24
C18301,T12041,EMP10052,JS18256,13,489.71,2025-01-23
C18302,T14378,EMP10176,JS18752,8,2754.8,2025-01-31
C18303,T18210,EMP10022,JS18496,7,1153.88,2024-07-14
C18304,T10465,EMP10377,JS16610,6,366.36,2024-09-09
C18305,T17304,EMP10464,JS16750,5,221.65,2024-10-04
C18306,T15233,EMP10291,JS13195,8,396.64,2024-07-03
C18307,T16110,EMP10102,JS10018,5,54.7,2024-08-14
C18308,T18438,EMP10167,JS12700,7,123.48,2024-05-18
C18309,T11757,EMP10433,JS12258,9,275.76,2024-05-06
C18310,T16125,EMP10442,JS11594,7,102.13,2025-01-24
C18311,T16501,EMP10023,JS19557,10,3987.4,2024-04-07
C18312,T14403,EMP10366,JS11554,9,1223.19,2024-08-15
C18313,T15016,EMP10206,JS19785,7,2997.26,2024-05-31
C18314,T10262,EMP10255,JS15483,11,433.4,2024-06-20
C18315,T18186,EMP10231,JS11841,5,162.05,2025-01-04
C18316,T16791,EMP10132,JS12512,9,103.14,2024-08-16
C18317,T16899,EMP10328,JS15286,6,173.88,2024-07-17
C18318,T14450,EMP10305,JS13601,11,527.56,2024-04-15
C18319,T17974,EMP10156,JS13370,13,1070.29,2024-10-03
C18320,T18921,EMP10143,JS18778,10,718.2,2024-12-16
C18321,T16809,EMP10298,JS18944,11,211.53,2024-08-15
C18322,T17185,EMP10098,JS19828,15,4799.7,2025-02-07
C18323,T11124,EMP10165,JS17909,9,428.13,2024-07-12
C18324,T19087,EMP10238,JS16328,8,3973.92,2025-01-04
C18325,T15969,EMP10163,JS16693,7,1715.77,2024-04-23
C18326,T13735,EMP10297,JS10640,5,132.7,2024-07-23
C18327,T14279,EMP10461,JS12884,8,95.2,2024-06-09
C18328,T15411,EMP10390,JS11863,15,609.3,2024-04-13
C18329,T12559,EMP10156,JS10279,5,98.2,2024-05-01
C18330,T16640,EMP10437,JS12863,12,922.44,2024-04-04
C18331,T15038,EMP10201,JS11854,14,5678.96,2024-07-02
C18332,T16110,EMP10102,JS10018,12,131.28,2025-02-20
C18333,T18646,EMP10356,JS12663,5,1016.6,2024-04-07
C18334,T12767,EMP10427,JS17463,14,562.24,2024-11-28
C18335,T11524,EMP10378,JS15286,6,2714.1,2025-02-07
C18336,T14075,EMP10308,JS14299,7,1085.35,2024-06-09
C18337,T16951,EMP10283,JS11340,8,527.12,2024-12-12
C18338,T11234,EMP10140,JS13383,11,146.63,2024-09-29
C18339,T12549,EMP10205,JS10708,5,958.8,2024-04-28
C18340,T18209,EMP10326,JS12747,13,347.36,2024-11-10
C18341,T16839,EMP10044,JS16303,5,404.9,2024-11-05
C18342,T15543,EMP10363,JS14248,15,6797.4,2024-09-21
C18343,T19481,EMP10062,JS12994,12,149.88,2024-11-15
C18344,T12083,EMP10162,JS11338,7,168.84,2025-01-31
C18345,T12468,EMP10221,JS16087,12,600.24,2024-09-15
C18346,T17587,EMP10429,JS18186,7,3148.74,2024-11-08
C18347,T16165,EMP10482,JS13565,9,2460.51,2024-03-29
C18348,T18890,EMP10090,JS12903,12,140.16,2024-10-03
C18349,T17968,EMP10476,JS19652,11,4730.99,2024-12-26
C18350,T15033,EMP10425,JS13833,5,219,2025-01-27
C18351,T14455,EMP10284,JS15624,15,6170.25,2024-12-20
C18352,T17044,EMP10239,JS19330,10,308.4,2024-08-25
C18353,T16026,EMP10139,JS17516,6,173.7,2024-11-22
C18354,T14767,EMP10029,JS16507,8,183.6,2024-09-24
C18355,T18441,EMP10201,JS15433,9,2032.38,2024-08-23
C18356,T19041,EMP10363,JS13582,5,225.6,2024-07-11
C18357,T17361,EMP10179,JS14874,10,158.7,2025-01-10
C18358,T17321,EMP10127,JS18526,5,146.45,2024-04-21
C18359,T16787,EMP10137,JS13561,8,231.2,2025-03-03
C18360,T11307,EMP10122,JS17833,13,316.03,2024-11-14
C18361,T19937,EMP10383,JS10237,12,314.28,2024-06-17
C18362,T18644,EMP10090,JS10527,8,279.04,2024-08-27
C18363,T15439,EMP10140,JS17062,8,3930.16,2025-01-30
C18364,T19434,EMP10461,JS16695,7,3085.74,2024-08-17
C18365,T14810,EMP10165,JS12285,14,2738.12,2025-01-18
C18366,T11059,EMP10072,JS13623,13,303.81,2024-03-31
C18367,T18151,EMP10480,JS17649,15,3828.3,2025-01-09
C18368,T14873,EMP10495,JS11563,6,36.18,2025-01-11
C18369,T16499,EMP10069,JS12050,10,423.3,2024-04-19
C18370,T16439,EMP10497,JS10382,13,2915.9,2024-09-18
C18371,T10718,EMP10458,JS15606,6,295.8,2024-03-16
C18372,T10195,EMP10342,JS14909,14,151.76,2025-01-15
C18373,T11225,EMP10499,JS10658,8,1921.04,2025-01-02
C18374,T11943,EMP10246,JS13062,11,989.45,2024-12-22
C18375,T17593,EMP10356,JS16393,11,161.15,2024-07-24
C18376,T11178,EMP10178,JS17064,7,1662.43,2024-10-17
C18377,T19570,EMP10365,JS17245,12,769.56,2024-06-11
C18378,T15749,EMP10294,JS11806,9,540.18,2024-11-04
C18379,T14066,EMP10163,JS14908,11,4038.43,2024-08-19
C18380,T12167,EMP10131,JS10121,8,625.6,2024-09-06
C18381,T16564,EMP10129,JS19515,8,375.68,2024-03-25
C18382,T15852,EMP10142,JS14582,11,311.19,2024-04-21
C18383,T15425,EMP10084,JS14147,9,3993.57,2025-02-22
C18384,T12430,EMP10271,JS18236,7,3395.63,2025-01-21
C18385,T14567,EMP10253,JS13433,14,338.94,2024-12-03
C18386,T10513,EMP10125,JS15242,5,485,2024-07-19
C18387,T19562,EMP10438,JS16718,15,320.4,2024-08-01
C18388,T11000,EMP10035,JS10792,7,392.91,2024-12-04
C18389,T16479,EMP10422,JS19264,15,483.75,2025-02-10
C18390,T15867,EMP10443,JS11636,7,81.9,2024-05-14
C18391,T11640,EMP10421,JS15229,7,227.78,2024-05-21
C18392,T13410,EMP10187,JS10648,13,302.38,2024-08-08
C18393,T10684,EMP10272,JS18065,15,335.7,2024-07-08
C18394,T11490,EMP10439,JS19950,11,802.23,2024-04-10
C18395,T19310,EMP10363,JS18222,13,2997.28,2024-12-22
C18396,T11425,EMP10229,JS14865,8,1191.68,2024-05-01
C18397,T17049,EMP10319,JS16243,10,841.6,2024-06-21
C18398,T12381,EMP10021,JS15616,7,190.61,2024-08-07
C18399,T19053,EMP10006,JS13761,15,346.65,2025-02-23
C18400,T17515,EMP10155,JS19365,11,223.19,2024-08-03
C18401,T19230,EMP10192,JS12563,15,80.7,2024-07-19
C18402,T17912,EMP10372,JS14252,5,459.3,2024-05-09
C18403,T12283,EMP10435,JS14923,14,297.92,2024-12-03
C18404,T17208,EMP10337,JS12009,6,186.36,2024-11-21
C18405,T11318,EMP10017,JS12219,11,686.51,2025-03-09
C18406,T18852,EMP10424,JS11748,12,281.52,2024-12-21
C18407,T12144,EMP10317,JS19914,15,239.1,2024-10-30
C18408,T16644,EMP10093,JS10903,8,3161.76,2024-07-29
C18409,T13697,EMP10407,JS15775,7,664.86,2024-12-14
C18410,T18965,EMP10374,JS11903,12,810.96,2024-09-15
C18411,T14752,EMP10181,JS16503,11,128.92,2024-10-14
C18412,T12277,EMP10327,JS12048,12,228.96,2024-09-02
C18413,T12727,EMP10260,JS17271,6,239.1,2025-01-13
C18414,T14635,EMP10093,JS17718,5,61.8,2025-03-08
C18415,T11285,EMP10281,JS13341,11,170.06,2024-05-25
C18416,T18512,EMP10306,JS15180,5,211,2025-03-03
C18417,T11673,EMP10350,JS12042,15,189.75,2024-07-12
C18418,T13263,EMP10065,JS18990,5,1492.6,2024-04-24
C18419,T17263,EMP10251,JS19591,11,4565.99,2024-08-05
C18420,T17882,EMP10496,JS10668,6,193.08,2024-10-07
C18421,T16925,EMP10281,JS17954,6,2004.06,2024-06-11
C18422,T10426,EMP10142,JS10791,12,296.28,2024-05-04
C18423,T10778,EMP10006,JS17945,15,4316.1,2024-03-13
C18424,T19747,EMP10078,JS16003,9,146.97,2025-03-11
C18425,T13270,EMP10087,JS18451,7,3142.23,2025-01-21
C18426,T18734,EMP10476,JS15922,14,1059.94,2024-05-19
C18427,T14765,EMP10118,JS11591,7,94.57,2024-05-11
C18428,T12931,EMP10066,JS17506,5,1345.95,2025-01-14
C18429,T19396,EMP10205,JS15730,12,5228.16,2025-02-17
C18430,T18815,EMP10011,JS17172,8,224,2024-09-06
C18431,T14189,EMP10089,JS16404,15,90.3,2024-12-14
C18432,T15964,EMP10323,JS15766,10,216.5,2024-04-28
C18433,T14719,EMP10384,JS13628,9,268.47,2024-04-12
C18434,T11458,EMP10475,JS16966,10,156.5,2024-06-02
C18435,T11890,EMP10460,JS15913,10,125.6,2024-11-19
C18436,T18146,EMP10491,JS19423,9,241.65,2024-04-11
C18437,T13182,EMP10328,JS10098,13,366.86,2024-09-21
C18438,T19514,EMP10093,JS13931,13,321.49,2024-03-30
C18439,T16770,EMP10459,JS14718,11,2360.49,2024-04-03
C18440,T15268,EMP10049,JS12090,9,2591.73,2024-05-05
C18441,T18802,EMP10015,JS19951,12,4045.92,2024-04-11
C18442,T10889,EMP10478,JS10079,8,135.92,2024-12-25
C18443,T15258,EMP10367,JS12463,9,108.81,2024-06-26
C18444,T13052,EMP10235,JS13626,13,4387.11,2024-10-30
C18445,T12469,EMP10439,JS18572,7,136.92,2024-09-28
C18446,T11498,EMP10392,JS18174,7,216.65,2024-03-30
C18447,T11143,EMP10130,JS18725,8,138.72,2024-03-23
C18448,T19826,EMP10189,JS12535,11,5491.64,2024-12-15
C18449,T10171,EMP10218,JS19838,13,315.77,2025-01-02
C18450,T17670,EMP10067,JS18321,8,386.8,2024-10-04
C18451,T16596,EMP10053,JS14791,13,3910.14,2024-06-17
C18452,T13233,EMP10143,JS13530,9,77.58,2024-08-29
C18453,T18691,EMP10442,JS15392,5,2089.75,2024-12-02
C18454,T10970,EMP10433,JS16050,5,124.85,2024-07-11
C18455,T14426,EMP10066,JS18378,8,343.44,2025-01-21
C18456,T15601,EMP10282,JS16430,5,64.7,2025-02-05
C18457,T15426,EMP10430,JS13766,10,954.7,2024-07-18
C18458,T19233,EMP10327,JS15015,8,219.44,2024-07-28
C18459,T16781,EMP10209,JS12968,9,4219.56,2024-08-31
C18460,T15314,EMP10197,JS18006,12,227.04,2024-12-01
C18461,T10809,EMP10024,JS17308,7,121.31,2024-09-15
C18462,T12025,EMP10057,JS10865,5,142.25,2024-06-14
C18463,T19276,EMP10281,JS15294,13,2519.53,2024-07-01
C18464,T12629,EMP10066,JS16673,5,99.2,2024-12-02
C18465,T14008,EMP10014,JS10697,11,476.52,2024-11-16
C18466,T12176,EMP10318,JS19652,5,73.2,2024-06-03
C18467,T10697,EMP10179,JS12454,10,178.1,2024-05-08
C18468,T17806,EMP10443,JS13705,7,118.86,2024-10-14
